yesterday was an busy day , but i was very happy	nn vbd dt jj nn , cc prp vbd rb jj 	 nn vbd dt an B jj nn , cc prp i vbd rb jj
i are older than before	prp vbp jjr innn innn 	 prp i vbp are jjr innn than innn before
today i had an tour of this city by bike	nn prp vbd dt nn innn dt nn innn nn 	 nn prp i vbd dt an T nn innn of dt this nn innn by nn
i worked as an waitress in an cafe	prp vbd innn dt nn innn dt nn 	 prp i vbd innn as dt an W nn innn in dt an K nn
it was very difficult work because we has to work overtime	prp vbd rb jj nn innn prp vbz to vb rb 	 prp it vbd rb jj nn innn because prp we vbz to vb rb
it was an difficult , but very interesting time 	prp vbd dt jj , cc rb jj nn 	 prp it vbd dt an D jj , cc rb jj nn
asashoryu is an sumo champion	nnp vbz dt jj nn 	 nnp vbz dt an S jj nn
he have recently been accused of punching an man while drunk	prp vbp rb vbn vbn innn vbg dt nn innn nn 	 prp he vbp have rb vbn vbn innn of vbg dt an M nn innn while nn
i met an japanese backpacker when i was in kl	prp vbd dt jj nn wrb prp vbd innn nnp 	 prp i vbd dt an J jj nn wrb prp i vbd innn in nnp
he is a experienced backpacker	prp vbz dt jj nn 	 prp he vbz dt a I jj nn
then i know backpackers is always freewheeling	rb prp vbp nns vbz rb vbg 	 rb prp i vbp know nns vbz rb vbg
so the contents is probably poor	innn dt nns vbz rb jj 	 innn so dt the nns vbz rb jj
i went to an gym last night	prp vbd to dt nn jj nn 	 prp i vbd to dt an J nn jj nn
i joined a aerobics class	prp vbd dt nn nn 	 prp i vbd dt a E nn nn
even an middle  aged man was better than me 	rb dt nn vbd nn vbd jjr innn prp 	 rb dt an M nn vbd nn vbd jjr innn than prp me
i are an beginner	prp vbp dt nn 	 prp i vbp are dt an B nn
i made an lot of mistakes	prp vbd dt nn innn nns 	 prp i vbd dt an L nn innn of nns
do  not  be such an smart person	vb rb vb jj dt jj nn 	 vb rb vb jj dt an S jj nn
i are very stressed right now	prp vbp rb jj nn rb 	 prp i vbp are rb jj nn rb
i took these at august  digit 	prp vbd dt innn nnp nnp 	 prp i vbd dt these innn at nnp nnp
how is you doing	wrb vbz prp vbg 	 wrb vbz prp you vbg
i wanted to does some repotting of my roses	prp vbd to vbz dt nn innn prpd nns 	 prp i vbd to vbz dt some nn innn of prpd my nns
actually i just has	rb prp rb vbz 	 rb prp i rb vbz
an patio , not an garden	dt nn , rb dt nn 	 dt an P nn , rb dt an G nn
but , i came to like english at my own	cc , prp vbd to innn nnp innn prpd jj 	 cc , prp i vbd to innn like nnp innn at prpd my jj
especially , in the company , there am many relations	rb , innn dt nn , ex vbp jj nns 	 rb , innn in dt the nn , ex vbp am jj nns
it do  not  mean i  am  not doing well	prp vbp rb vb prp vbp rb vbg rb 	 prp it vbp do rb vb prp i vbp am rb vbg rb
i think i caught an cold   	prp vbp prp vbd dt nn 	 prp i vbp think prp i vbd dt an K nn
but i had an great time 	cc prp vbd dt jj nn 	 cc prp i vbd dt an G jj nn
i  am  on school now	prp vbp innn nn rb 	 prp i vbp am innn on nn rb
so i wore an sweater	rb prp vbp dt nn 	 rb prp i vbp wore dt an S nn
have an good day  	vb dt jj nn 	 vb dt an G jj nn
i work in a e  commerce company	prp vbp innn dt nn nn nn 	 prp i vbp work innn in dt a I nn nn nn
although i want to write more about it , i are sleepy	innn prp vbp to vb jjr innn prp , prp vbp jj 	 innn although prp i vbp want to vb jjr innn about prp it , prp i vbp are jj
my son got sleep on long last	prpd nn vbd rb innn jj jj 	 prpd my nn vbd rb innn on jj jj
it have been raining since this morning	prp vbp vbn vbg innn dt nn 	 prp it vbp have vbn vbg innn since dt this nn
i always watch tv at an saturday night	prp rb vbp nn innn dt nnp nn 	 prp i rb vbp watch nn innn at dt an S nnp nn
i ca  not  watch tv at weekdays because i are working	prp md rb vb nn innn nns innn prp vbp vbg 	 prp i md rb vb nn innn at nns innn because prp i vbp are vbg
how old were you when you first went at a errand	wrb jj vbd prp wrb prp rb vbd innn dt nn 	 wrb jj vbd prp you wrb prp you rb vbd innn at dt a E nn
their parents send them at their first errand	prpd nns vb prp innn prpd jj nn 	 prpd their nns vb prp them innn at prpd their jj nn
i bought an new notebook pc	prp vbd dt jj nn nn 	 prp i vbd dt an N jj nn nn
yesterday , i watched an movie called the expendables	nn , prp vbd dt nn vbd dt nns 	 nn , prp i vbd dt an M nn vbd dt the nns
it 's a action movie	prp vbz dt nn nn 	 prp it vbz dt a A nn nn
aftershocks is still occuring in japan in the kanto area	nns vbz rb vbg innn nnp innn dt nnp nn 	 nns vbz rb vbg innn in nnp innn in dt the nnp nn
we does  not  know when the situation will recover perfectly	prp vbz rb vb wrb dt nn md vb rb 	 prp we vbz rb vb wrb dt the nn md vb rb
i might has suffered from heatstroke	prp md vbz vbn innn nn 	 prp i md vbz vbn innn from nn
i might has suffered from heatstroke	prp md vbz vbn innn nn 	 prp i md vbz vbn innn from nn
i usually take an bath for more than half a hour	prp rb vbp dt nn innn jjr innn pdt dt nn 	 prp i rb vbp take dt an B nn innn for jjr innn than pdt dt a A nn
but i does  not  like love stories	cc prp vbz rb vb nn nns 	 cc prp i vbz rb vb nn nns
i prepared a emergency bag in case	prp vbd dt nn nn innn nn 	 prp i vbd dt a I nn nn innn in nn
and i has to fix my furnitures to prevent from slipping	cc prp vbz to vb prpd nns to vb innn vbg 	 cc prp i vbz to vb prpd my nns to vb innn from vbg
do you like making an plan to does something	vbp prp innn vbg dt nn to vbz nn 	 vbp do prp you innn like vbg dt an P nn to vbz nn
for example , i like making an schedule of one day	innn nn , prp vbp vbg dt nn innn cd nn 	 innn for nn , prp i vbp like vbg dt an S nn innn of cd nn
i want to does many things in one day	prp vbp to vbz jj nns innn cd nn 	 prp i vbp want to vbz jj nns innn in cd nn
then i can does another things	rb prp md vbz dt nns 	 rb prp i md vbz dt another nns
i will make an good schedule which i will follow	prp md vb dt jj nn wdt prp md vb 	 prp i md vb dt an G jj nn wdt prp i md vb
my city have gozan no okuribi	prpd nn vbp nnp dt nn 	 prpd my nn vbp have nnp dt no nn
i had an so much fun this halloween	prp vbd dt rb jj nn dt nnp 	 prp i vbd dt an S rb jj nn dt this nnp
it reminded me of an high school festival	prp vbd prp innn dt jj nn nn 	 prp it vbd prp me innn of dt an H jj nn nn
here is an funny story	rb vbz dt jj nn 	 rb vbz dt an F jj nn
on saturday we went to an club after drinking	innn nnp prp vbd to dt nn innn nn 	 innn on nnp prp we vbd to dt an K nn innn after nn
he did  not  notice that i  am  also an man	prp vbd rb vb innn prp vbp rb dt nn 	 prp he vbd rb vb innn that prp i vbp am rb dt an M nn
anyway i enjoyed it an lot  	rb prp vbd prp dt nn 	 rb prp i vbd prp it dt an L nn
it would be great if you leave an comment or corrections	prp md vb jj innn prp vbp dt nn cc nns 	 prp it md vb jj innn if prp you vbp leave dt an K nn cc nns
that 's an kind of ' inertia '	dt vbz dt nn innn '' nn '' 	 dt that vbz dt an K nn innn of `` nn ``
most of the videos is less enjoyable	jjs innn dt nn vbz rbr jj 	 jjs innn of dt the nn vbz rbr jj
political ones often am full of childish swearing	jj nns rb vbp jj innn jj nn 	 jj nns rb vbp am jj innn of jj nn
these oversights am sometimes massive	dt nns vbp rb jj 	 dt these nns vbp am rb jj
but it never means that the objects themselves am really simple	cc prp rb vbz innn dt nns prp vbp rb jj 	 cc prp it rb vbz innn that dt the nns prp themselves vbp am rb jj
we just has simple ideas about complex objects	prp rb vbz jj nns innn jj nns 	 prp we rb vbz jj nns innn about jj nns
it gave me an sense of strangeness	prp vbd prp dt nn innn nn 	 prp it vbd prp me dt an S nn innn of nn
he joined exile on this moment and danced with them	prp vbd nnp innn dt nn cc vbn innn prp 	 prp he vbd nnp innn on dt this nn cc vbn innn with prp them
he have an funny and interesting dance	prp vbp dt jj cc jj nn 	 prp he vbp have dt an F jj cc jj nn
time flies like a arrow	nnp nns innn dt nn 	 nnp nns innn like dt a A nn
this year , i has challenged myself to study english again	dt nn , prp vbz vbn prp to vb nnp rb 	 dt this nn , prp i vbz vbn prp myself to vb nnp rb
my plan was break down on second	prpd nn vbd jj rp innn jj 	 prpd my nn vbd jj rp innn on jj
that 's why my bicycle was stolen on gwangju	dt vbz wrb prpd nn vbd vbn innn nnp 	 dt that vbz wrb prpd my nn vbd vbn innn on nnp
i will show an soccer on midnight	prp md vb dt nn innn nn 	 prp i md vb dt an S nn innn on nn
today , i become an member of lang   digit 	nn , prp vbp dt nn innn nn nnp 	 nn , prp i vbp become dt an M nn innn of nn nnp
and i will take the sat digit  at may  digit th	cc prp md vb dt nnp nnp innn nnp nnp nn 	 cc prp i md vb dt the nnp nnp innn at nnp nnp nn
this is just a excuse	dt vbz rb dt nn 	 dt this vbz rb dt a I nn
keeping an diary is difficult for me	vbg dt nn vbz jj innn prp 	 vbg dt an D nn vbz jj innn for prp me
i ate an pizza for dinner yesterday	prp vbp dt nn innn nn nn 	 prp i vbp ate dt an P nn innn for nn nn
it was an margherita pizza	prp vbd dt jj nn 	 prp it vbd dt an jj nn
i like cheeze and an basil	prp vbp nn cc dt nn 	 prp i vbp like nn cc dt an B nn
today 's lunch on mcdonald ' s	nn pos nn innn nnp pos nn 	 nn pos nn innn on nnp pos nn
so , i got sunburned an little	rb , prp vbd vbd dt jj 	 rb , prp i vbd vbd dt an L jj
during hanami , we has to find an place before starting	innn nn , prp vbz to vb dt nn innn vbg 	 innn during nn , prp we vbz to vb dt an P nn innn before vbg
all my rotations is interesting summer vacations	dt prpd nns vbz vbg nn nns 	 dt all prpd my nns vbz vbg nn nns
unfortunately , we has to finish term examinations	rb , prp vbz to vb nn nns 	 rb , prp we vbz to vb nn nns
i can not come at here for around  digit  weeks	prp md rb vb innn rb innn innn nnp nns 	 prp i md rb vb innn at rb innn for innn around nnp nns
if an test is over , i will come again	innn dt nn vbz innn , prp md vb rb 	 innn if dt an T nn vbz innn over , prp i md vb rb
oshima is an small island nearest to tokyo in japan	nnp vbz dt jj nn jjs to nnp innn nnp 	 nnp vbz dt an S jj nn jjs to nnp innn in nnp
we were classmates in college as a undergraduate	prp vbd nns innn nn innn dt nn 	 prp we vbd nns innn in nn innn as dt a A nn
he have worked as an customer service representative for insurance	prp vbp vbn innn dt nn nn nn innn nn 	 prp he vbp have vbn innn as dt an K nn nn nn innn for nn
but he have no idea what he should study	cc prp vbp dt nn wp prp md vb 	 cc prp he vbp have dt no nn wp prp he md vb
we am concerned about losing our jobs	prp vbp vbn innn vbg prpd nns 	 prp we vbp am vbn innn about vbg prpd our nns
i wish we were at lang   digit 	prp vbp prp vbd innn nn nnp 	 prp i vbp wish prp we vbd innn at nn nnp
now , the wii is on my house	rb , dt nnp vbz innn prpd nn 	 rb , dt the nnp vbz innn on prpd my nn
by the way , does you know ' lucky taxi '	innn dt nn , vbz prp vbp '' nnp nnp pos 	 innn by dt the nn , vbz prp you vbp know `` nnp nnp pos
it was an pretty good day	prp vbd dt jj jj nn 	 prp it vbd dt an P jj jj nn
he is an junior high school student and studying english	prp vbz dt jj jj nn nn cc vbg jj 	 prp he vbz dt an J jj jj nn nn cc vbg jj
i got up on nine	prp vbd rb innn cd 	 prp i vbd rb innn on cd
today , i had an lot of free time	nn , prp vbd dt nn innn jj nn 	 nn , prp i vbd dt an L nn innn of jj nn
so , i thought about what i would does	rb , prp vbd innn wp prp md vbz 	 rb , prp i vbd innn about wp prp i md vbz
then , i remembered an very important thing	rb , prp vbd dt rb jj nn 	 rb , prp i vbd dt an V rb jj nn
i got up on seven	prp vbd rb innn cd 	 prp i vbd rb innn on cd
t  it was an challenging time	innn prp vbd dt jj nn 	 innn t prp it vbd dt an C jj nn
i does  not  like fine arts	prp vbz rb vb jj nns 	 prp i vbz rb vb jj nns
i does  not  like science as well	prp vbz rb vb nn rb rb 	 prp i vbz rb vb nn rb rb
it may rain on any moment	prp md vb innn dt nn 	 prp it md vb innn on dt any nn
please lend me an pen to write with	nnp vb prp dt nn to vb innn 	 nnp vb prp me dt an P nn to vb innn with
so , they is turned over the progress of classwork	rb , prp vbz vbn innn dt nn innn nn 	 rb , prp they vbz vbn innn over dt the nn innn of nn
i always stay there for an long time	prp rb vbp rb innn dt jj nn 	 prp i rb vbp stay rb innn for dt an L jj nn
i used to lie down at the sofa after eating	prp vbd to vb rp innn dt nn innn vbg 	 prp i vbd to vb rp innn at dt the nn innn after vbg
recently i read an book about digestion	rb prp vbp dt nn innn nn 	 rb prp i vbp read dt an B nn innn about nn
the entrance exam season have arrived	dt nn nn nn vbp vbn 	 dt the nn nn nn vbp have vbn
there am two evidences for this  movements and discussions	ex vbp cd nns innn dt nns cc nns 	 ex vbp am cd nns innn for dt this nns cc nns
as an result , the economy of japan got stagnant	innn dt nn , dt nn innn nnp vbd jj 	 innn as dt an R nn , dt the nn innn of nnp vbd jj
because of this reason , the movement have happened	innn innn dt nn , dt nn vbp vbn 	 innn because innn of dt this nn , dt the nn vbp have vbn
such discussions is able to be heard around japan now	jj nns vbz jj to vb vbn innn nnp rb 	 jj nns vbz jj to vb vbn innn around nnp rb
yet , i has reflected at my behavior back home	rb , prp vbz vbn innn prpd nn rb nn 	 rb , prp i vbz vbn innn at prpd my nn rb nn
i should has more patience	prp md vbz jjr nn 	 prp i md vbz jjr nn
anyway , it 's an one of funniest moment ever	rb , prp vbz dt cd innn nn nn rb 	 rb , prp it vbz dt an W cd innn of nn nn rb
be careful running even though it 's an game	vb jj vbg rb innn prp vbz dt nn 	 vb jj vbg rb innn though prp it vbz dt an G nn
he 's really good on asking someone to does work	prp vbz rb jj innn vbg nn to vbz vb 	 prp he vbz rb jj innn on vbg nn to vbz vb
i has two sisters and one brother	prp vbz cd nns cc cd nn 	 prp i vbz cd nns cc cd nn
and today our youngest sister have her sixth birthday	cc nn prpd jjs nn vbp prpd jj nn 	 cc nn prpd our jjs nn vbp have prpd her jj nn
i does  not  know what gifts my parents prepared	prp vbz rb vb wp vb prpd nns vbd 	 prp i vbz rb vb wp vb prpd my nns vbd
in the evening we will has an little barbecue	innn dt nn prp md vbz dt jj nn 	 innn in dt the nn prp we md vbz dt an L jj nn
i are here attending in an class that is arw digit 	prp vbp rb vbg innn dt nn wdt vbz nnp nnp 	 prp i vbp are rb vbg innn in dt an K nn wdt vbz nnp nnp
 omocha oukoku  is a amusement park	nnp nnp vbz dt nn nn 	 nnp nnp vbz dt a A nn nn
in my grandma 's heart , i are always an child	innn prpd nnp pos nn , prp vbp rb dt nn 	 innn in prpd my nnp pos nn , prp i vbp are rb dt an C nn
grandma made me human and father made me an person	nnp vbd prp jj cc nnp vbd prp dt nn 	 nnp vbd prp me jj cc nnp vbd prp me dt an P nn
it is an small island between saipan and guam	prp vbz dt jj nn innn nnp cc nnp 	 prp it vbz dt an S jj nn innn between nnp cc nnp
there am far less tourists there than saipan or guam	ex vbp rb jjr nns rb innn nnp cc nnp 	 ex vbp am rb jjr nns rb innn than nnp cc nnp
actually i has been there eleven times 	rb prp vbz vbn rb rb nns 	 rb prp i vbz vbn rb rb nns
i has some friends in rota	prp vbz dt nns innn nnp 	 prp i vbz dt some nns innn in nnp
it was an really exciting experience	prp vbd dt rb jj nn 	 prp it vbd dt an R rb jj nn
there is an big difference between what is ideal and realistic	ex vbz dt jj nn innn wp vbz jj cc jj 	 ex vbz dt an B jj nn innn between wp vbz jj cc jj
i has too much stress in my everyday life	prp vbz rb jj nn innn prpd jj nn 	 prp i vbz rb jj nn innn in prpd my jj nn
i are yuu	prp vbp jj 	 prp i vbp are jj
i  am  an woman	prp vbp dt nn 	 prp i vbp am dt an W nn
i will has strengthened muscles for spring vacation	prp md vbz vbn nns innn nn nn 	 prp i md vbz vbn nns innn for nn nn
morning at n 's pas an sepiaindre letter	vbg innn nn pos nn dt jj nn 	 vbg innn at nn pos nn dt an jj nn
mom does hold food	nn vbz vb nn 	 nn vbz vb nn
my sister side at , me help	prpd jj nn innn , prp vbp 	 prpd my jj nn innn at , prp me vbp help
mom batted a eyelid	nnp vbd dt jj 	 nnp vbd dt a A jj
i  am  bad on remembering	prp vbp jj innn vbg 	 prp i vbp am jj innn on vbg
i are stupid , but my friend is too 	prp vbp jj , cc prpd nn vbz rb 	 prp i vbp are jj , cc prpd my nn vbz rb
and this is an secret present for my dad xp	cc dt vbz dt jj nn innn prpd nn nn 	 cc dt this vbz dt an S jj nn innn for prpd my nn nn
it was supposed to be an good time to sleep longer	prp vbd vbn to vb dt jj nn to vb jjr 	 prp it vbd vbn to vb dt an G jj nn to vb jjr
however , i still got up at time as usual	rb , prp rb vbd rb innn nn innn jj 	 rb , prp i rb vbd rb innn at nn innn as jj
then tonight i got an part of answer	rb nn prp vbd dt nn innn nn 	 rb nn prp i vbd dt an P nn innn of nn
i has an feeling that is different from others	prp vbz dt nn wdt vbz jj innn nns 	 prp i vbz dt an F nn wdt vbz jj innn from nns
i think everybody have an different reason	prp vbp nn vbp dt jj nn 	 prp i vbp think nn vbp have dt an D jj nn
today 's work have ended	nn pos nn vbp vbn 	 nn pos nn vbp have vbn
